chr16	8957143	8957143
chr1	245125828	245125828
chr1	245125830	245125830
chr1	245129294	245129294
chr1	245129972	245129972
chr1	245136528	245136528
chr1	245160612	245160612
chr1	245166562	245166562
chr1	245170272	245170272
chr1	245171078	245171078
chr1	245176451	245176451
chr1	245176462	245176462
chr1	245180866	245180866
chr1	245198698	245198698
chr1	245198969	245198969
chr1	245199362	245199362
chr1	245202653	245202653
chr1	245207204	245207204
chr1	245215216	245215216
chr1	245228567	245228567
chr1	245238238	245238238
chr1	245247359	245247359
chr1	245264117	245264117
chr1	245283247	245283247
chr3	50507335	50507335
chr17	637427	637427
chr2	1690197	1690197
chr2	1749258	1749258
chr2	1754480	1754480
chr2	1763419	1763419
chr3	195236879	195236879
chr3	195264507	195264507
chr3	195293237	195293237
chr3	195307236	195307236
chr3	195439407	195439407
chr3	195444099	195444099
chr3	195448583	195448583
chr3	195502203	195502203
chr3	195502204	195502204
chr3	195522714	195522714
chr3	195522715	195522715
chr3	195522716	195522716
chr3	195538014	195538014
chr3	195659678	195659678
chr3	195691993	195691993
chr3	195723279	195723279
chr3	195734086	195734086
chr3	195792272	195792272
chr3	195817685	195817685
chr1	235587742	235587742
chr1	235627646	235627646
chr1	235649406	235649406
chr1	235652775	235652775
chr1	235657588	235657588
chr1	235657592	235657592
chr1	235658859	235658859
chr1	235681009	235681009
chr1	235692036	235692036
chr13	31551300	31551300
chr2	46695643	46695643
chr2	46756895	46756895
chr2	46758167	46758167
chr2	46760218	46760218
chr2	46777204	46777204
chr2	46799239	46799239
chr2	46799247	46799247
chr2	46821581	46821581
chr2	46839799	46839799
chr2	54794639	54794639
chr2	54798824	54798824
chr2	54801065	54801065
chr2	54805069	54805069
chr2	54805073	54805073
chr2	54806584	54806584
chr2	54812563	54812563
chr2	54812565	54812565
chr2	54812567	54812567
chr2	54823130	54823130
chr2	54899164	54899164
chr2	54899434	54899434
chr2	54951036	54951036
chr11	102535727	102535727
chr11	102558016	102558016
chr11	102592926	102592926
chr11	102597071	102597071
chr11	102600601	102600601
chr11	102606224	102606224
chr3	122071796	122071796
chr3	122073283	122073283
chr3	122077936	122077936
chr3	122163017	122163017
chr3	122175963	122175963
chr3	122197349	122197349
chr3	122199136	122199136
chr3	122210647	122210647
chr3	122265858	122265858
chr2	201684364	201684364
chr2	202123479	202123479
chr2	202123717	202123717
chr2	202133677	202133677
chr2	202145286	202145286
chr2	202179008	202179008
chr2	202183660	202183660
chr2	202183661	202183661
chr2	202201751	202201751
chr2	202211875	202211875
chr2	202232324	202232324
chr2	202240498	202240498
chr2	202241326	202241326
chr6	74295548	74295548
chr6	74296267	74296267
chr6	74312174	74312174
chr6	74314383	74314383
chr6	74314497	74314497
chr6	74314797	74314797
chr6	74316324	74316324
chr6	74319271	74319271
chr6	74319548	74319548
chr6	74321523	74321523
chr6	74321531	74321531
chr6	74332009	74332009
chr6	74332017	74332017
chr6	74361719	74361719
chr1	67109410	67109410
chr1	67117228	67117228
chr1	67121741	67121741
chr1	67131658	67131658
chr1	67214835	67214835
chr1	67242225	67242225
chr1	67242258	67242258
chr1	67242260	67242260
chr15	75609714	75609714
chr15	75613288	75613288
chr15	75615822	75615822
chr15	75617285	75617285
chr15	75618149	75618149
chr15	75630130	75630130
chr15	75655765	75655765
chr15	75784091	75784091
chr15	75839634	75839634
chr15	75894226	75894226
chr15	75897142	75897142
chr15	75897143	75897143
chr15	75915490	75915490
chr15	75930300	75930300
chr15	75937795	75937795
chr19	58171623	58171623
chr19	58179259	58179259
chr19	58180792	58180792
chr19	58201811	58201811
chr19	58201825	58201825
chr19	58201827	58201827
chr19	58202015	58202015
chr19	58202016	58202016
chr19	58241941	58241941
chr19	58262454	58262454
chr19	58298032	58298032
chr19	58298034	58298034
chr19	58322535	58322535
chr19	58325342	58325342
chr19	58325345	58325345
chr19	58348811	58348811
chr19	58378604	58378604
chr2	209244365	209244365
chr2	209295280	209295280
chr10	95316949	95316949
chr10	95316950	95316950
chr6	97175943	97175943
chr6	97182843	97182843
chr6	97197807	97197807
chr6	97228494	97228494
chr6	97280925	97280925
chr6	97286965	97286965
chr6	97288056	97288056
chr6	97292396	97292396
chr6	97335741	97335741
chr6	97342556	97342556
chr4	187099945	187099945
chr4	187101344	187101344
chr4	187101477	187101477
chr4	187108550	187108550
chr4	187121951	187121951
chr4	187123923	187123923
chr4	187124063	187124063
chr4	187128653	187128653
chr4	187166964	187166964
chr4	187171055	187171055
chr4	187173711	187173711
chr4	187173801	187173801
chr4	187174441	187174441
chr15	82446883	82446883
chr15	82491672	82491672
chr15	82493231	82493231
chr15	82495174	82495174
chr15	82538906	82538906
chr15	82555146	82555146
chr15	82563853	82563853
chr15	82568682	82568682
chr15	82959187	82959187
chr15	83035950	83035950
chr15	83280797	83280797
chr15	83290488	83290488
chr15	83348420	83348420
chr15	83377127	83377127
chr2	242637575	242637575
chr9	35772788	35772788
chr21	47083942	47083942
chr21	47084525	47084525
chr21	47086304	47086304
chr21	47102993	47102993
chr21	47159507	47159507
chr21	47160025	47160025
chr21	47163963	47163963
chr21	47170790	47170790
chr21	47209353	47209353
chr21	47219354	47219354
chr21	47221540	47221540
chr21	47236309	47236309
chr21	47243635	47243635
chr21	47263043	47263043
chr21	47271553	47271553
chr21	47289970	47289970
chr1	55522740	55522740
chr1	55566411	55566411
chr1	55590787	55590787
chr1	55614036	55614036
chr1	55643837	55643837
chr1	55643841	55643841
chr1	55671194	55671194
chr1	55683603	55683603
chr1	55685969	55685969
chr1	55703953	55703953
chr1	247844821	247844821
chr1	247844822	247844822
chr1	248049506	248049506
chr1	248051246	248051246
chr1	248058333	248058333
chr16	2007262	2007262
chr16	2007269	2007269
chr16	2008543	2008543
chr19	17285753	17285753
chr19	17333397	17333397
chr19	17347607	17347607
chr14	100113199	100113199
chr14	100123087	100123087
chr14	100128553	100128553
chr14	100147178	100147178
chr14	100151431	100151431
chr5	175321272	175321272
chr5	175542379	175542379
chr5	175638079	175638079
chr5	175640769	175640769
chr5	175644370	175644370
chr5	175644933	175644933
chr5	175650327	175650327
chr5	175698919	175698919
chr1	28259563	28259563
chr1	28268832	28268832
chr1	28268834	28268834
chr1	110866806	110866806
chr1	110886161	110886161
chr1	110969577	110969577
chr1	111144859	111144859
chr8	145988635	145988635
chr8	145992314	145992314
chr8	145992315	145992315
chr8	146023918	146023918
chr8	146042592	146042592
chr8	146046492	146046492
chr8	146058751	146058751
chr8	146058754	146058754
chr8	146083449	146083449
chr8	146121767	146121767
chr18	11887353	11887353
chr1	10130826	10130826
chr1	10487828	10487828
chr1	10488374	10488374
chr1	10490759	10490759
chr1	10491895	10491895
chr1	10492672	10492672
chr1	10496789	10496789
chr1	10497532	10497532
chr1	10500936	10500936
chr1	10519781	10519781
chr1	10525150	10525150
chr1	10525459	10525459
chr1	10540925	10540925
chr1	10544234	10544234
chr1	10560214	10560214
chr1	10573296	10573296
chr1	10574185	10574185
chr1	10577273	10577273
chr1	10577275	10577275
chr1	10600605	10600605
chr1	10613697	10613697
chr1	10630904	10630904
chr1	201113737	201113737
chr1	201134563	201134563
chr5	81281364	81281364
chr5	81301825	81301825
chr5	81359771	81359771
chr5	81579071	81579071
chr5	81579072	81579072
chr5	81638169	81638169
chr11	118842846	118842846
chr11	118861650	118861650
chr11	118862681	118862681
chr11	118862732	118862732
chr11	118864634	118864634
chr11	118875783	118875783
chr11	118893671	118893671
chr12	96315525	96315525
chr12	96317310	96317310
chr12	96324749	96324749
chr12	96334648	96334648
chr12	96334653	96334653
chr12	96334665	96334665
chr12	96336707	96336707
chr12	96339833	96339833
chr12	96344653	96344653
chr12	96349870	96349870
chr12	96353737	96353737
chr12	96356048	96356048
chr12	96356280	96356280
chr3	9441583	9441583
chr3	9446005	9446005
chr3	9457867	9457867
chr3	9485322	9485322
chr3	9494274	9494274
chr3	9538238	9538238
chr3	9565064	9565064
chr1	35313926	35313926
chr20	750227	750227
chr13	113822134	113822134
chr13	113822135	113822135
chr13	113829790	113829790
chr13	113876709	113876709
chr16	67657968	67657968
chr16	67665067	67665067
chr16	68155150	68155150
chr16	68169279	68169279
chr16	68179220	68179220
chr16	68304113	68304113
chr16	68306162	68306162
chr16	68317496	68317496
chr16	68317497	68317497
chr6	56896927	56896927
chr6	56896928	56896928
chr6	56945923	56945923
chr6	56950746	56950746
chr6	56964942	56964942
chr6	57030200	57030200
chr6	57041693	57041693
chr6	57041695	57041695
chr19	43969082	43969082
chr19	43985319	43985319
chr19	44005876	44005876
chr19	44008368	44008368
chr19	44016919	44016919
chr19	44021305	44021305
chr19	44022165	44022165
chr19	44031552	44031552
chr19	44033594	44033594
chr19	44048992	44048992
chr19	44048993	44048993
chr19	44048994	44048994
chr19	44066594	44066594
chr19	44073268	44073268
chr19	44074996	44074996
chr19	44074999	44074999
chr19	44075261	44075261
chr19	44088374	44088374
chr19	44122436	44122436
chr1	229442108	229442108
chr1	229442252	229442252
chr1	229456183	229456183
chr1	229464219	229464219
chr8	41396205	41396205
chr8	41403809	41403809
chr8	41405465	41405465
chr8	41409140	41409140
chr8	41410133	41410133
chr8	41412501	41412501
chr8	41413735	41413735
chr8	41416164	41416164
chr8	41492365	41492365
chr6	93767541	93767541
chr6	93823490	93823490
chr6	93823492	93823492
chr6	93824234	93824234
chr1	156269838	156269838
chr1	156293055	156293055
chr1	156296464	156296464
chr2	101899446	101899446
chr2	101914009	101914009
chr15	63680747	63680747
chr5	132011165	132011165
chr5	132014011	132014011
chr5	132022653	132022653
chr5	132026345	132026345
chr5	132043186	132043186
chr5	132054753	132054753
chr5	132065152	132065152
chr5	132074083	132074083
chr5	132074089	132074089
chr5	132096323	132096323
chr5	132114054	132114054
chr5	132119709	132119709
chr5	132126089	132126089
chr5	132126502	132126502
chr5	132126503	132126503
chr5	132127148	132127148
chr5	132129652	132129652
chr5	132133943	132133943
chr15	85519084	85519084
chr15	85525839	85525839
chr15	85557376	85557376
chr15	85567457	85567457
chr15	85664280	85664280
chr15	85664285	85664285
chr15	85677774	85677774
chr15	85682862	85682862
chr8	124430700	124430700
chr8	124434089	124434089
chr8	124434104	124434104
chr8	124440818	124440818
chr8	124454537	124454537
chr8	124456289	124456289
chr8	124457770	124457770
chr8	124458776	124458776
chr8	124459271	124459271
chr8	124459384	124459384
chr8	124459584	124459584
chr8	124459591	124459591
chr8	124463005	124463005
chr8	124473080	124473080
chr3	151261062	151261062
chr3	151263606	151263606
chr3	151309176	151309176
chr19	15750588	15750588
chr19	15796801	15796801
chr19	15802572	15802572
chr19	15814069	15814069
chr19	15814918	15814918
chr19	15816449	15816449
chr19	15820649	15820649
chr19	15821210	15821210
chr19	15833584	15833584
chr19	15841872	15841872
chr19	15841873	15841873
chr19	15867294	15867294
chr19	15872909	15872909
chr19	15882979	15882979
chr19	15921694	15921694
chr19	15924337	15924337
chr19	15928868	15928868
chr19	15928869	15928869
chr19	15940619	15940619
chr19	15956774	15956774
chr1	144932749	144932749
chr1	144934029	144934029
chr14	65349876	65349876
chr14	65359787	65359787
chr14	65364911	65364911
chr14	65367255	65367255
chr14	65370389	65370389
chr14	65372524	65372524
chr14	65372530	65372530
chr14	65380010	65380010
chr14	65388188	65388188
chr14	65392542	65392542
chr14	65395442	65395442
chr14	65395443	65395443
chr14	65415472	65415472
chr14	65433249	65433249
chr14	65452048	65452048
chr14	65453493	65453493
chr14	65465170	65465170
chr14	65465171	65465171
chr14	65504465	65504465
chr14	65521912	65521912
chr14	65521917	65521917
chr14	65548992	65548992
chr14	65551691	65551691
chr14	65560024	65560024
chr14	65566260	65566260
chr19	17372450	17372450
chr19	17376944	17376944
chr19	17376946	17376946
chr19	17379064	17379064
chr6	33116663	33116663
chr6	33122994	33122994
chr14	53166797	53166797
chr14	53198814	53198814
chr14	53198815	53198815
chr14	53198816	53198816
chr14	53203537	53203537
chr14	53219588	53219588
chr14	53235544	53235544
chr14	53249402	53249402
chr14	53273253	53273253
chr14	53275672	53275672
chr14	53275677	53275677
chr14	53353007	53353007
chr14	53408927	53408927
chr13	51470725	51470725
chr13	51542374	51542374
chr13	51545512	51545512
chr18	103034	103034
chr18	115853	115853
chr18	120264	120264
chr18	145226	145226
chr18	145235	145235
chr18	180083	180083
chr18	213970	213970
chr18	243546	243546
chr18	273252	273252
chr18	274356	274356
chr18	274940	274940
chr18	274942	274942
chr18	279880	279880
chr18	282977	282977
chr18	283308	283308
chr3	126508744	126508744
chr3	126541568	126541568
chr3	126541572	126541572
chr3	126608829	126608829
chr3	126638017	126638017
chr3	126638148	126638148
chr3	126638156	126638156
chr3	126639929	126639929
chr3	126640353	126640353
chr3	126675401	126675401
chr3	126688388	126688388
chr3	126694781	126694781
chr3	126701633	126701633
chr3	126703501	126703501
chr3	126704800	126704800
chr3	126704801	126704801
chr3	126728038	126728038
chr3	126752077	126752077
chr2	42393143	42393143
chr2	42415694	42415694
chr2	42432675	42432675
chr2	42457054	42457054
chr2	42460452	42460452
chr2	42462519	42462519
chr2	42471205	42471205
chr2	42485882	42485882
chr2	42498552	42498552
chr2	42500820	42500820
chr2	42533022	42533022
chr2	42545833	42545833
chr2	42550168	42550168
chr2	42552735	42552735
chr2	42552738	42552738
chr2	42563965	42563965
chr2	42577220	42577220
chr2	42605151	42605151
chr2	42622930	42622930
chr2	42631440	42631440
chr2	42648636	42648636
chr2	42648642	42648642
chr2	42655596	42655596
chr18	43615396	43615396
chr18	43615397	43615397
chr18	43654558	43654558
chr18	43654885	43654885
chr18	43658259	43658259
chr18	43658759	43658759
chr18	43660607	43660607
chr18	43661650	43661650
chr18	43664801	43664801
chr18	43672783	43672783
chr18	43676644	43676644
chr18	43679020	43679020
chr18	43683295	43683295
chr18	43686984	43686984
chr18	43690813	43690813
chr18	43696919	43696919
chr6	153046230	153046230
chr6	153056570	153056570
chr4	123556575	123556575
chr15	75303554	75303554
chr15	75307521	75307521
chr15	75344591	75344591
chr15	75345993	75345993
chr15	75351928	75351928
chr6	41053945	41053945
chr6	41080888	41080888
chr6	41081034	41081034
chr8	145575977	145575977
chr8	145594353	145594353
chr8	145623382	145623382
chr8	145623881	145623881
chr5	139769908	139769908
chr5	139834570	139834570
chr5	139906281	139906281
chr15	80076005	80076005
chr15	80102032	80102032
chr15	80110458	80110458
chr15	80122613	80122613
chr15	80122810	80122810
chr15	80129172	80129172
chr15	80130958	80130958
chr15	80131048	80131048
chr15	80132578	80132578
chr15	80132580	80132580
chr15	80145793	80145793
chr15	80159832	80159832
chr15	80168321	80168321
chr15	80176034	80176034
chr15	80189453	80189453
chr15	80189760	80189760
chr15	80193882	80193882
chr15	80206511	80206511
chr15	80208186	80208186
chr15	80210770	80210770
chr15	80210771	80210771
chr15	80211817	80211817
chr15	80212136	80212136
chr15	80212141	80212141
chr15	80213297	80213297
chr15	80214976	80214976
chr15	80218038	80218038
chr15	80223458	80223458
chr10	37818833	37818833
chr10	38101714	38101714
chr10	38103188	38103188
chr10	38104212	38104212
chr10	38104300	38104300
chr10	38136668	38136668
chr10	38142043	38142043
chr10	38147575	38147575
chr10	38150510	38150510
chr10	38150860	38150860
chr10	38156786	38156786
chr10	38156806	38156806
chr10	38163776	38163776
chr10	38165818	38165818
chr10	38195807	38195807
chr10	38215423	38215423
chr10	38219401	38219401
chr10	38235900	38235900
chr10	38238153	38238153
chr10	38268146	38268146
chr10	38294209	38294209
chr10	38294210	38294210
chr10	38299843	38299843
chr10	38303876	38303876
chr10	38328699	38328699
chr10	38356941	38356941
chr2	11297671	11297671
chr2	11300945	11300945
chr2	11300946	11300946
chr2	11310655	11310655
chr2	11312382	11312382
chr2	11324093	11324093
chr2	11328745	11328745
chr2	11328746	11328746
chr2	11330698	11330698
chr2	11348366	11348366
chr2	11348609	11348609
chr2	11350386	11350386
chr2	11350387	11350387
chr2	11364845	11364845
chr2	11404525	11404525
chr2	11408604	11408604
chr2	11423218	11423218
chr2	11428802	11428802
chr2	11454443	11454443
chr2	11457055	11457055
chr2	11457056	11457056
chr2	11460644	11460644
chr2	11476686	11476686
chr2	11485064	11485064
chr2	11494470	11494470
chr2	11498403	11498403
chr2	11498404	11498404
chr2	11500640	11500640
chr2	11500678	11500678
chr2	11500679	11500679
chr2	11502979	11502979
chr2	11507466	11507466
chr2	11507468	11507468
chr2	11508604	11508604
chr11	68616074	68616074
chr11	68616084	68616084
chr3	191042848	191042848
chr3	191077106	191077106
chr3	191086915	191086915
chr3	191096334	191096334
chr3	191096527	191096527
chr3	191102243	191102243
chr3	191102499	191102499
chr3	191103471	191103471
chr3	191105775	191105775
chr3	191131935	191131935
chr3	191132346	191132346
chr1	224179675	224179675
chr1	224212165	224212165
chr1	116437209	116437209
chr1	116471115	116471115
chr1	116543236	116543236
chr1	116667489	116667489
chr1	116671858	116671858
chr5	33985861	33985861
chr5	33990659	33990659
chr5	34005414	34005414
chr5	34016704	34016704
chr5	34026598	34026598
chr4	323654	323654
chr4	331089	331089
chr4	365192	365192
chr4	411047	411047
chr4	433213	433213
chr4	439892	439892
chr4	439893	439893
chr4	449423	449423
chr4	457040	457040
chr4	463073	463073
chr4	464903	464903
chr4	469126	469126
chr4	473989	473989
chr4	474341	474341
chr4	495691	495691
chr4	497459	497459
chr11	66088943	66088943
chr11	66095074	66095074
chr11	66126993	66126993
chr11	66126999	66126999
chr11	66132748	66132748
chr11	66141735	66141735
chr11	66146736	66146736
chr11	66157697	66157697
chr11	66165506	66165506
chr16	48241769	48241769
chr16	48343632	48343632
chr16	48383115	48383115
chr16	48384232	48384232
chr16	48394312	48394312
chr21	46400361	46400361
chr21	46404256	46404256
chr3	56547997	56547997
chr3	56564248	56564248
chr3	56564249	56564249
chr3	56566471	56566471
chr3	56583411	56583411
chr3	56583412	56583412
chr3	56616596	56616596
chr3	56619150	56619150
chr3	56619191	56619191
chr3	56653024	56653024
chr3	56653609	56653609
chr3	56669517	56669517
chr3	56670417	56670417
chr3	56673350	56673350
chr3	56673351	56673351
chr3	56681431	56681431
chr3	56687317	56687317
chr3	56703708	56703708
chr3	56714601	56714601
chr3	56714700	56714700
chr3	56717289	56717289
chr3	56720438	56720438
chr3	56727120	56727120
chr3	56750632	56750632
chr3	56750633	56750633
chr3	56750634	56750634
chr15	34447742	34447742
chr15	34472700	34472700
chr15	34475193	34475193
chr15	34484389	34484389
chr15	34494666	34494666
chr15	34516429	34516429
chr15	34519234	34519234
chr15	34531474	34531474
chr15	34540763	34540763
chr15	34542038	34542038
chr15	34613002	34613002
chr15	34614866	34614866
chr15	34622890	34622890
chr15	34623236	34623236
chr15	34630691	34630691
chr15	34632277	34632277
chr15	34633685	34633685
chr15	34633699	34633699
chr17	48250809	48250809
chr10	7798735	7798735
chr10	7843017	7843017
chr10	7843022	7843022
chr10	7850291	7850291
chr10	7850962	7850962
chr10	7852035	7852035
chr10	7854664	7854664
chr10	7869286	7869286
chr10	7877292	7877292
chr4	115307657	115307657
chr3	126220913	126220913
chr3	126221145	126221145
chr3	126221598	126221598
chr3	126234399	126234399
chr3	126262578	126262578
chr3	126270097	126270097
chr3	126275770	126275770
chr3	126279056	126279056
chr3	126285225	126285225
chr3	126285753	126285753
chr12	124048834	124048834
chr12	124048837	124048837
chr12	124400063	124400063
chr12	124400499	124400499
chr12	124407011	124407011
chr12	124409187	124409187
chr12	124409216	124409216
chr12	124413413	124413413
chr12	124413415	124413415
chr12	124419841	124419841
chr12	124424022	124424022
chr12	124444342	124444342
chr12	124487384	124487384
chr12	124501316	124501316
chr12	124610033	124610033
chr7	3324673	3324673
chr7	3334220	3334220
chr7	3335122	3335122
chr7	3335136	3335136
chr7	3337272	3337272
chr7	3338853	3338853
chr7	3339114	3339114
chr7	3348180	3348180
chr7	3355035	3355035
chr7	3357207	3357207
chr7	3359912	3359912
chr7	3361345	3361345
chr7	3365539	3365539
chr7	3375407	3375407
chr7	3378807	3378807
chr7	3379275	3379275
chr7	3379277	3379277
chr7	3386358	3386358
chr7	3392813	3392813
chr7	3393526	3393526
chr7	3396610	3396610
chr7	3400523	3400523
chr7	3410916	3410916
chr7	3424230	3424230
chr7	3424666	3424666
chr7	3446611	3446611
chr7	3454977	3454977
chr7	3471754	3471754
chr7	3474792	3474792
chr7	3480098	3480098
chr7	3594054	3594054
chr7	3640188	3640188
chr7	3640189	3640189
chr1	26613786	26613786
chr18	12972899	12972899
chr18	13000230	13000230
chr18	13002306	13002306
chr18	13002308	13002308
chr18	13011530	13011530
chr18	13028633	13028633
chr18	13030980	13030980
chr18	13030983	13030983
chr18	13032929	13032929
chr18	13044419	13044419
chr18	13049948	13049948
chr18	13062227	13062227
chr18	13075301	13075301
chr18	13076394	13076394
chr18	13077953	13077953
chr18	13085382	13085382
chr18	13091470	13091470
chr18	13094820	13094820
chr18	13104329	13104329
chr18	13109755	13109755
chr18	13118291	13118291
chr18	13118292	13118292
chr18	13118797	13118797
chr18	13128455	13128455
chr18	13133332	13133332
chr18	13134146	13134146
chr18	13134779	13134779
chr18	13147671	13147671
chr18	13147999	13147999
chr18	13148981	13148981
chr18	13154404	13154404
chr18	13161432	13161432
chr18	13178278	13178278
chr18	13224823	13224823
chr18	13224830	13224830
chr11	66915730	66915730
chr11	66915930	66915930
chr11	66964374	66964374
chr1	52488478	52488478
chr1	52488946	52488946
chr1	52564718	52564718
chr1	52603322	52603322
chr1	52633896	52633896
chr1	52648437	52648437
chr1	52666025	52666025
chr1	52735707	52735707
chr1	52795694	52795694
chr1	52802333	52802333
chr1	52831450	52831450
chr1	52844327	52844327
chr1	52864263	52864263
chr1	52877433	52877433
chr1	52900401	52900401
chr1	52908283	52908283
chr1	52934711	52934711
chr1	52937313	52937313
chr1	52987749	52987749
chr1	52989445	52989445
chr1	53006199	53006199
chr1	53008436	53008436
chr1	53008440	53008440
chr1	53010725	53010725
chr1	53018967	53018967
chr14	94621269	94621269
chr12	70110163	70110163
chr12	70144505	70144505
chr12	70151490	70151490
chr12	70152624	70152624
chr12	70163844	70163844
chr12	70181570	70181570
chr12	70236233	70236233
chr12	70236965	70236965
chr12	70319859	70319859
chr1	213142704	213142704
chr1	213150529	213150529
chr1	213152404	213152404
chr1	213160084	213160084
chr1	213207358	213207358
chr1	213211449	213211449
chr1	213221896	213221896
chr1	213270676	213270676
chr1	213327504	213327504
chr1	213375735	213375735
chr1	213375738	213375738
chr1	213378888	213378888
chr1	213387453	213387453
chr1	213393510	213393510
chr1	213404275	213404275
chr1	213405414	213405414
chr1	213427503	213427503
chr1	213434484	213434484
chr1	213443936	213443936
chr1	213461311	213461311
chr1	213461319	213461319
chr1	213492635	213492635
chr1	48579458	48579458
chr1	48580064	48580064
chr1	48582094	48582094
chr1	48603032	48603032
chr1	48603036	48603036
chr1	48604131	48604131
chr1	48604132	48604132
chr1	48607255	48607255
chr1	48612766	48612766
chr1	48647537	48647537
chr1	48653482	48653482
chr1	48655197	48655197
chr1	48698481	48698481
chr1	48708661	48708661
chr1	48718295	48718295
chr1	48721294	48721294
chr1	48729003	48729003
chr1	48767219	48767219
chr1	48797415	48797415
chr1	48822068	48822068
chr1	48826219	48826219
chr1	48862217	48862217
chr1	48886967	48886967
chr1	48889237	48889237
chr1	48889238	48889238
chr1	48889239	48889239
chr1	48929621	48929621
chr1	48967293	48967293
chr1	48967353	48967353
chr16	4708542	4708542
chr16	4710779	4710779
chr16	4719973	4719973
chr16	4728288	4728288
chr16	4736080	4736080
chr16	4753877	4753877
chr16	4755638	4755638
chr16	4786305	4786305
chr16	4791262	4791262
chr16	4793511	4793511
chr16	4797794	4797794
chr16	4800508	4800508
chr16	4800509	4800509
chr16	4808911	4808911
chr12	66656741	66656741
chr12	66661895	66661895
chr12	66661971	66661971
chr12	66679619	66679619
chr12	66692728	66692728
chr12	66698076	66698076
chr19	50402818	50402818
chr19	50429790	50429790
chr19	50439243	50439243
chr14	59909183	59909183
chr14	59915766	59915766
chr14	59922433	59922433
chr14	59922436	59922436
chr14	59933885	59933885
chr14	59934779	59934779
chr14	59955907	59955907
chr14	59961970	59961970
chr14	59961971	59961971
chr14	59969846	59969846
chr14	59977606	59977606
chr14	59995121	59995121
chr14	60002635	60002635
chr14	60051171	60051171
chr11	73341677	73341677
chr11	73352579	73352579
chr11	73376368	73376368
chr11	73404364	73404364
chr11	73444609	73444609
chr11	73480050	73480050
chr11	73520285	73520285
chr11	73522497	73522497
chr11	73538597	73538597
chr11	73541828	73541828
chr11	73544390	73544390
chr11	73545525	73545525
chr11	73545571	73545571
chr11	73545572	73545572
chr11	73548104	73548104
chr11	73559863	73559863
chr11	73561283	73561283
chr11	73568943	73568943
chr11	73590760	73590760
chr11	73603739	73603739
chr11	73612243	73612243
chr11	73617298	73617298
chr11	73619330	73619330
chr11	73629407	73629407
chr11	73641243	73641243
chr11	73641808	73641808
chr11	73651353	73651353
chr11	73651354	73651354
chr11	73658963	73658963
chr11	73666162	73666162
chr11	73667027	73667027
chr11	73667139	73667139
chr11	73670795	73670795
chr11	74028767	74028767
chr9	79696790	79696790
chr9	79742573	79742573
chr9	79770175	79770175
chr9	79770193	79770193
chr9	79777882	79777882
chr9	79783667	79783667
chr9	79783670	79783670
chr9	79784173	79784173
chr9	79784516	79784516
chr9	79800647	79800647
chr9	79811591	79811591
chr9	79842622	79842622
chr9	79842829	79842829
chr9	79873727	79873727
chr9	79876503	79876503
chr9	79906138	79906138
chr9	79920363	79920363
chr9	79920364	79920364
chr9	79926374	79926374
chr9	79945100	79945100
chr9	80000364	80000364
chr9	80000828	80000828
chr9	80021637	80021637
chr9	80041226	80041226
chr19	20808652	20808652
chr1	1243558	1243558
chr1	1265353	1265353
chr1	1276930	1276930
chr1	1301525	1301525
chr1	1302061	1302061
chr1	1302891	1302891
chr1	1302981	1302981
